Sun Feb  2 11:32:49 2020
市,确诊,疑似,治愈,死亡
百色,2,0,0,0
钦州,2,0,0,0
沧州,19,1,0,1
石家庄,13,0,0,0
保定,13,0,2,0
廊坊,11,0,1,0
邯郸,11,0,0,0
唐山,11,0,0,0
邢台,10,0,0,0
张家口,9,0,0,0
衡水,4,0,0,0
承德,2,0,0,0
秦皇岛,1,0,0,0
哈尔滨,34,0,2,0
绥化,14,0,0,2
佳木斯,11,0,0,0
大庆,8,0,0,0
牡丹江,7,0,0,0
七台河,6,0,0,0
双鸭山,4,0,0,0
鸡西,4,0,0,0
齐齐哈尔,3,0,0,0
大兴安岭,2,0,0,0
鹤岗,1,0,0,0
黑河,1,0,0,0
昆明,30,0,0,0
西双版纳,12,0,0,0
保山,8,0,0,0
玉溪,7,0,0,0
丽江,6,0,0,0
大理,6,0,1,0
昭通,6,0,0,0
曲靖,5,0,0,0
红河,5,0,1,0
普洱,4,0,0,0
德宏,3,0,0,0
临沧,1,0,0,0
沈阳,12,0,0,0
大连,10,0,1,0
盘锦,7,0,0,0
锦州,7,0,0,0
朝阳,6,0,0,0
丹东,6,0,0,0
葫芦岛,5,0,0,0
本溪,3,0,0,0
铁岭,3,0,0,0
阜新,2,0,0,0
营口,1,0,0,0
辽阳,1,0,0,0
鞍山,1,0,0,0
三亚,17,0,1,0
海口,11,0,0,0
万宁,8,0,0,0
儋州,6,0,0,0
陵水,5,0,0,0
琼海,5,0,0,0
临高,4,0,0,0
澄迈,2,0,0,1
东方,1,0,0,0
琼中,1,0,0,0
定安,1,0,0,0
昌江,1,0,0,0
乐东,1,0,0,0
晋中,13,0,0,0
运城,10,0,0,0
大同,8,0,0,0
太原,6,0,1,0
吕梁,5,0,0,0
长治,3,0,0,0
朔州,3,0,0,0
晋城,3,0,0,0
忻州,3,0,0,0
阳泉,1,0,0,0
临汾,1,0,0,0
河北区,9,0,0,0
河东区,8,0,0,0
和平区,4,0,0,0
外地来津人员,4,0,0,0
宝坻区,4,0,0,0
河西区,3,0,0,0
东丽区,3,0,0,0
滨海新区,2,0,0,0
南开区,2,0,0,0
西青区,2,0,0,0
红桥区,2,0,0,0
宁河区,2,0,0,0
兰州,23,0,0,0
陇南,3,0,0,0
天水,3,0,0,0
定西,3,0,0,0
临夏,2,0,0,0
张掖,2,0,0,0
白银,1,0,0,0
金昌,1,0,0,0
平凉,1,0,0,0
甘南,1,0,0,0
六盘水,8,0,0,0
贵阳,6,0,1,0
黔南州,5,0,0,0
遵义,5,0,0,0
黔东南州,4,0,0,0
毕节,4,0,0,0
铜仁,3,0,1,0
安顺,2,0,0,0
黔西南州,1,0,0,0
银川,16,0,0,0
吴忠,7,0,0,0
中卫,2,0,0,0
固原,2,0,0,0
宁东管委会,1,0,0,0
长春,13,0,1,0
吉林,3,0,0,0
松原,2,0,0,0
延边,2,0,0,0
四平市,1,0,0,0
公主岭,1,0,0,0
通化,1,0,0,0
鄂尔多斯,6,0,0,0
包头,5,0,0,0
巴彦淖尔,3,0,0,0
呼和浩特,2,0,0,0
呼伦贝尔,2,0,1,0
锡林郭勒盟,2,0,0,0
赤峰,2,0,0,0
乌兰察布,2,0,0,0
兴安盟,1,0,0,0
通辽,1,0,0,0
乌海,1,0,0,0
乌鲁木齐,8,0,0,0
伊犁州,5,0,0,0
第九师,4,0,0,0
吐鲁番,1,0,0,0
第七师,1,0,0,0
第八师,1,0,0,0
阿克苏,1,0,0,0
西宁,9,0,0,0
