2020-01-28 12:15
市,确诊,疑似,治愈,死亡
秀山县,1,0,0,0
黔江区,1,0,0,0
南岸区,1,0,0,0
阜阳,21,0,0,0
合肥,16,0,0,0
马鞍山,10,0,0,0
铜陵,9,0,0,0
芜湖,9,0,0,0
亳州,8,0,0,0
安庆,8,0,0,0
六安,4,0,0,0
滁州,4,0,0,0
黄山,4,0,0,0
蚌埠,3,0,0,0
宿州,3,0,0,0
宣城,2,0,0,0
淮北,2,0,0,0
淮南,2,0,0,0
池州,1,0,0,0
成都,37,0,0,0
绵阳,8,0,0,0
广安,7,0,0,0
自贡,7,0,0,0
泸州,4,0,0,0
南充,4,0,0,0
遂宁,3,0,0,0
达州,3,0,0,0
内江,3,0,0,0
甘孜州,3,0,0,0
雅安,2,0,0,0
乐山,2,0,0,0
凉山,2,0,0,0
资阳,2,0,0,0
德阳,1,0,0,0
眉山,1,0,0,0
宜宾,1,0,0,0
青岛,13,0,0,0
威海,10,0,0,0
济南,10,0,0,0
临沂,8,0,0,0
烟台,8,0,0,0
德州,8,0,0,0
日照,6,0,0,0
济宁,5,0,0,0
滨州,4,0,0,0
菏泽,4,0,0,0
潍坊,3,0,0,0
聊城,3,0,0,0
淄博,2,0,0,0
枣庄,2,0,0,0
泰安,1,0,0,0
海淀,17,0,0,0
朝阳,17,0,0,0
外地来京人员,11,0,0,0
西城,7,0,0,0
昌平,7,0,0,0
通州,7,0,0,0
大兴,5,0,2,0
丰台,4,0,0,0
石景山,2,0,0,0
东城,2,0,0,0
顺义,1,0,0,0
南昌,17,0,0,0
赣州,10,0,0,0
宜春,10,0,0,0
九江,9,0,0,0
抚州,8,0,0,0
上饶,7,0,0,0
新余,3,0,0,0
吉安,3,0,1,0
萍乡,2,0,1,0
景德镇,2,0,0,0
鹰潭,1,0,0,0
苏州,12,0,1,0
南京,10,0,0,0
常州,8,0,0,0
徐州,8,0,0,0
无锡,6,0,0,0
南通,6,0,0,0
扬州,5,0,0,0
泰州,4,0,0,0
连云港,3,0,0,0
宿迁,3,0,0,0
镇江,2,0,0,0
淮安,2,0,0,0
盐城,1,0,0,0
外地来沪人员,33,0,0,0
浦东,9,0,0,0
长宁,5,0,0,0
静安,5,0,0,0
徐汇,3,0,0,0
虹口,2,0,0,0
闵行,2,0,0,0
青浦,2,0,0,0
黄浦,2,0,0,0
宝山,1,0,0,0
嘉定,1,0,0,0
奉贤,1,0,0,0
福州,18,0,0,0
泉州,10,0,0,0
莆田,10,0,0,0
宁德,6,0,0,0
漳州,5,0,0,0
厦门,4,0,0,0
三明,4,0,0,0
南平,2,0,0,0
桂林,15,0,0,0
北海,11,0,0,0
柳州,6,0,0,0
南宁,5,0,0,0
梧州,4,0,0,0
河池,3,0,0,0
防城港,3,0,0,0
百色,2,0,0,0
玉林,2,0,0,0
三亚,14,0,0,0
海口,7,0,0,0
万宁,7,0,0,0
儋州,5,0,0,0
澄迈县,2,0,0,1
临高县,1,0,0,0
陵水县,1,0,0,0
琼海市,1,0,0,0
东方市,1,0,0,0
琼中县,1,0,0,0
西安,12,0,0,0
安康,7,0,0,0
铜川,5,0,0,0
咸阳,4,0,0,0
汉中,3,0,0,0
延安,2,0,0,0
商洛,1,0,0,0
渭南,1,0,0,0
石家庄,9,0,0,0
廊坊,6,0,0,0
沧州,5,0,0,1
邯郸,4,0,0,0
保定,3,0,0,0
邢台,2,0,0,0
衡水,2,0,0,0
承德,1,0,0,0
唐山,1,0,0,0
哈尔滨,10,0,0,0
绥化,8,0,0,1
大庆,5,0,0,0
齐齐哈尔,2,0,0,0
七台河,2,0,0,0
牡丹江,1,0,0,0
佳木斯,1,0,0,0
双鸭山,1,0,0,0
沈阳,8,0,0,0
大连,5,0,0,0
丹东,5,0,0,0
朝阳,2,0,0,0
铁岭,2,0,0,0
葫芦岛,2,0,0,0
本溪,2,0,0,0
盘锦,2,0,0,0
营口,1,0,0,0
辽阳,1,0,0,0
昆明,7,0,0,0
丽江,5,0,0,0
保山,3,0,0,0
曲靖,2,0,0,0
红河,2,0,0,0
大理,2,0,0,0
德宏,2,0,0,0
西双版纳,1,0,0,0
玉溪,1,0,0,0
昭通,1,0,0,0
河北区,7,0,0,0
河东区,6,0,0,0
河西区,3,0,0,0
西青区,2,0,0,0
外地来津,2,0,0,0
滨海新区,1,0,0,0
和平区,1,0,0,0
南开区,1,0,0,0
红桥区,1,0,0,0
晋中,5,0,0,0
太原,3,0,0,0
运城,3,0,0,0
吕梁,3,0,0,0
朔州,2,0,0,0
阳泉,1,0,0,0
大同,1,0,0,0
长治,1,0,0,0
临汾,1,0,0,0
兰州,11,0,0,0
临夏,2,0,0,0
白银,1,0,0,0
定西,1,0,0,0
张掖,1,0,0,0
陇南,1,0,0,0
金昌,1,0,0,0
天水,1,0,0,0
包头市昆都仑区,3,0,0,0
呼伦贝尔满洲里,1,0,0,0
锡林郭勒盟锡林浩特,1,0,0,0
锡林郭勒盟二连浩特,1,0,0,0
鄂尔多斯东胜区,1,0,0,0
鄂尔多斯鄂托克前旗,1,0,0,0
赤峰市松山区,1,0,0,0
赤峰市林西县,1,0,0,0
呼伦贝尔牙克石,1,0,0,0
兴安盟乌兰浩特,1,0,0,0
通辽市经济开发区,1,0,0,0
银川,7,0,0,0
吴忠,2,0,0,0
中卫,1,0,0,0
固原,1,0,0,0
乌鲁木齐,5,0,0,0
伊犁州,2,0,0,0
吐鲁番市,1,0,0,0
第七师,1,0,0,0
第八师石河子市,1,0,0,0
黔南州,4,0,0,0
铜仁,2,0,0,0
贵阳,1,0,0,0
黔西南州,1,0,0,0
六盘水,1,0,0,0
吉林,3,0,0,0
松原,2,0,0,0
长春,1,0,0,0
四平,1,0,0,0
公主岭,1,0,0,0
西宁,6,0,0,0
